timestamp,latitude,longitude,type,amplitude_ka,height_m,num_sensors
2026-09-01T15:27:37.595444411Z,5.561868,117.492026,Cloud to Cloud,-8816,6125,8
2026-09-01T15:27:37.598969701Z,5.547065,117.359033,Cloud to Cloud,17428,3065,8
2026-09-01T15:27:38.328013206Z,18.677404,133.557503,Cloud to Ground,17540,0,13
2026-09-01T15:27:38.455520299Z,18.818206,133.48752,Cloud to Ground,-10146,0,6
2026-09-01T15:27:38.332823693Z,18.814113,133.497238,Cloud to Ground,-5919,0,6
2026-09-01T15:28:30.213174065Z,5.559396,117.354323,Cloud to Cloud,16498,3721,7
2026-09-01T15:28:30.436743596Z,5.456947,117.416285,Cloud to Ground,24614,0,11
2026-09-01T15:28:30.210572184Z,5.637002,117.426442,Cloud to Ground,-16740,0,14
2026-09-01T15:28:30.214069133Z,5.68515,117.393652,Cloud to Cloud,-16124,7041,7
2026-09-01T15:28:32.855031969Z,15.48877,134.830162,Cloud to Ground,-11588,0,12
2026-09-01T15:28:40.441013781Z,18.843136,132.574,Cloud to Ground,-32240,0,24
2026-09-01T15:28:40.427816678Z,18.708246,132.627071,Cloud to Ground,-16917,0,10
2026-09-01T15:28:40.592276814Z,18.716682,132.583837,Cloud to Ground,-16221,0,11
2026-09-01T15:28:40.467719053Z,18.738734,132.620836,Cloud to Ground,-13748,0,16
2026-09-01T15:28:41.217472170Z,18.743086,132.61878,Cloud to Ground,8551,0,11
2026-09-01T15:28:40.539965273Z,18.766264,132.601208,Cloud to Ground,14536,0,9
2026-09-01T15:28:40.617376403Z,18.743838,132.629839,Cloud to Ground,29356,0,12
2026-09-01T15:28:40.497525525Z,18.747989,132.621162,Cloud to Ground,41624,0,15
2026-09-01T15:28:45.806524267Z,5.552313,117.404432,Cloud to Ground,30543,0,8
2026-09-01T15:28:51.278517541Z,5.063407,117.569988,Cloud to Cloud,-23648,5481,17
2026-09-01T15:28:53.068978006Z,18.804435,133.522718,Cloud to Ground,-13265,0,6
2026-09-01T15:28:52.720361968Z,18.812419,133.512053,Cloud to Ground,-10592,0,6
2026-09-01T15:28:52.740940380Z,18.764359,133.542816,Cloud to Ground,18435,0,11
2026-09-01T15:28:58.639985989Z,15.404459,134.930455,Cloud to Ground,27039,0,7
2026-09-01T15:28:58.412265000Z,15.5444,134.9004,Cloud to Ground,25651,0,6
2026-09-01T15:28:58.112607000Z,15.4553,134.7578,Cloud to Ground,-12796,0,10
2026-09-01T15:28:58.249086000Z,15.4918,134.7548,Cloud to Ground,-11565,0,6
2026-09-01T15:29:10.903208772Z,4.900839,117.304283,Cloud to Ground,17997,0,7
2026-09-01T15:29:10.719351149Z,5.631026,117.43221,Cloud to Cloud,-15361,9358,9
2026-09-01T15:29:23.504612000Z,15.5629,134.8494,Cloud to Ground,15861,0,8
2026-09-01T15:29:24.403289877Z,5.087352,117.549662,Cloud to Ground,-35081,0,31
2026-09-01T15:29:24.546790659Z,5.113473,117.55936,Cloud to Ground,-20362,0,8
2026-09-01T15:29:37.192163952Z,5.60143,117.525044,Cloud to Ground,-26679,0,15
2026-09-01T15:29:37.208621401Z,5.650171,117.469577,Cloud to Ground,-18607,0,7
2026-09-01T15:29:37.175935503Z,5.578766,117.421882,Cloud to Cloud,12483,3239,8
2026-09-01T15:29:47.206890385Z,16.243985,134.978685,Cloud to Ground,21620,0,14
