timestamp,latitude,longitude,type,amplitude_ka,height_m,num_sensors
2026-08-31T07:57:36.848216371Z,16.573559,134.735767,Cloud to Ground,17338,0,14
2026-08-31T07:57:37.210575761Z,2.971495,115.393505,Cloud to Cloud,11626,4663,12
2026-08-31T07:57:37.145061651Z,2.962642,115.411835,Cloud to Ground,14290,0,11
2026-08-31T07:57:37.389134703Z,2.945273,115.393788,Cloud to Ground,29044,0,13
2026-08-31T07:57:37.525364047Z,2.943474,115.396373,Cloud to Ground,31736,0,15
2026-08-31T07:57:37.017245561Z,6.725296,117.180311,Cloud to Ground,-22606,0,15
2026-08-31T07:57:36.940596628Z,6.755561,117.198167,Cloud to Cloud,-11818,3716,12
2026-08-31T07:57:39.675095918Z,15.853579,131.975889,Cloud to Ground,-36823,0,8
2026-08-31T07:57:39.496742911Z,15.939132,131.93846,Cloud to Cloud,-16079,15666,7
2026-08-31T07:57:39.512504117Z,15.956895,131.923939,Cloud to Ground,16611,0,11
2026-08-31T07:57:39.084140662Z,17.962081,115.74343,Cloud to Cloud,8897,15812,6
2026-08-31T07:57:42.611136479Z,4.859165,115.519659,Cloud to Cloud,-15122,14659,18
2026-08-31T07:57:43.672243834Z,19.111764,117.585863,Cloud to Ground,17962,0,8
2026-08-31T07:57:45.745287399Z,19.457155,117.904869,Cloud to Ground,-18039,0,10
2026-08-31T07:57:45.765494384Z,19.540905,117.912404,Cloud to Cloud,9733,17365,8
2026-08-31T07:57:45.010267924Z,18.914533,124.419813,Cloud to Cloud,12828,18052,10
2026-08-31T07:57:46.819019364Z,6.61106,117.077451,Cloud to Ground,18907,0,13
2026-08-31T07:57:46.573680478Z,6.547272,117.142001,Cloud to Ground,-23414,0,7
2026-08-31T07:57:48.847374982Z,16.017695,131.903669,Cloud to Ground,13803,0,9
2026-08-31T07:57:50.656289889Z,3.793675,113.802495,Cloud to Ground,13467,0,8
2026-08-31T07:57:50.415499937Z,3.770867,113.800253,Cloud to Ground,14108,0,10
2026-08-31T07:57:51.220927194Z,13.396013,134.908856,Cloud to Ground,-18283,0,22
2026-08-31T07:57:51.683339361Z,18.920456,124.556534,Cloud to Cloud,17216,19654,8
2026-08-31T07:57:52.718496214Z,1.697559,114.845601,Cloud to Ground,17396,0,14
2026-08-31T07:57:52.130814060Z,16.00114,131.980867,Cloud to Cloud,-10721,3677,7
2026-08-31T07:57:52.133786653Z,15.996768,131.968428,Cloud to Cloud,-10117,3076,10
2026-08-31T07:57:53.607898176Z,11.688913,123.008079,Cloud to Cloud,-4425,15602,5
2026-08-31T07:57:57.413407167Z,16.655738,134.716499,Cloud to Ground,-8426,0,7
2026-08-31T07:57:59.909242399Z,14.958145,134.300506,Cloud to Ground,-9357,0,8
2026-08-31T07:58:01.409255183Z,16.031527,131.89872,Cloud to Ground,-13806,0,9
2026-08-31T07:58:03.453098214Z,2.96947,115.389685,Cloud to Ground,12016,0,12
2026-08-31T07:58:03.516700000Z,3.0835,115.4166,Cloud to Ground,25649,0,6
2026-08-31T07:58:03.201939000Z,8.3934,125.6072,Cloud to Ground,-19553,0,5
2026-08-31T07:58:04.809194459Z,15.851388,130.96895,Cloud to Ground,26594,0,19
2026-08-31T07:58:04.959736759Z,18.890623,124.538457,Cloud to Ground,19315,0,11
2026-08-31T07:58:05.314896990Z,22.969591,112.655401,Cloud to Ground,12400,0,13
2026-08-31T07:58:04.614322000Z,22.9906,112.7567,Cloud to Ground,12693,0,7
2026-08-31T07:58:05.152694963Z,22.9822,112.602921,Cloud to Cloud,13757,3079,9
2026-08-31T07:58:04.718659526Z,22.981632,112.618991,Cloud to Ground,28989,0,16
2026-08-31T07:58:04.523046841Z,22.976866,112.759804,Cloud to Ground,50187,0,14
2026-08-31T07:58:04.349706308Z,22.893386,112.769398,Cloud to Ground,54628,0,7
2026-08-31T07:58:05.726451501Z,1.751263,114.83475,Cloud to Cloud,13180,19774,10
2026-08-31T07:58:05.586882019Z,1.751151,114.832967,Cloud to Cloud,14565,3012,10
2026-08-31T07:58:05.991613511Z,18.875812,116.657506,Cloud to Ground,17850,0,9
2026-08-31T07:58:05.596088137Z,22.946668,112.758681,Cloud to Cloud,13120,3121,6
2026-08-31T07:58:06.605123310Z,1.69167,114.780757,Cloud to Cloud,-11957,14930,12
2026-08-31T07:58:06.688661863Z,1.691245,114.788031,Cloud to Ground,24894,0,18
2026-08-31T07:58:06.611981575Z,1.679853,114.773859,Cloud to Cloud,38706,3001,13
2026-08-31T07:58:06.544790665Z,1.685245,114.779816,Cloud to Ground,41140,0,18
2026-08-31T07:58:07.246079073Z,16.538903,111.805724,Cloud to Ground,-7718,0,6
2026-08-31T07:58:07.213241253Z,16.5303,111.727527,Cloud to Ground,13651,0,6
2026-08-31T07:58:08.635467573Z,2.951819,115.388556,Cloud to Ground,-15028,0,6
2026-08-31T07:58:10.562877589Z,18.913557,124.519841,Cloud to Cloud,-10809,4215,7
2026-08-31T07:58:10.528945979Z,18.916177,124.566963,Cloud to Cloud,-10172,14606,7
2026-08-31T07:58:10.473769540Z,18.928805,124.552689,Cloud to Cloud,9273,19563,6
2026-08-31T07:58:09.860878144Z,18.928058,124.547349,Cloud to Ground,17309,0,8
2026-08-31T07:58:14.755609175Z,6.732035,117.271433,Cloud to Cloud,-9505,3017,11
2026-08-31T07:58:17.860801094Z,18.922001,124.551801,Cloud to Cloud,8689,12588,7
2026-08-31T07:58:19.997568242Z,18.893291,124.532248,Cloud to Ground,40734,0,10
2026-08-31T07:58:22.467639533Z,1.714333,114.824346,Cloud to Cloud,13333,4207,9
2026-08-31T07:58:22.916380303Z,16.618664,134.681492,Cloud to Ground,21902,0,15
2026-08-31T07:58:24.341924617Z,18.870276,124.414732,Cloud to Cloud,10501,3071,10
