timestamp,latitude,longitude,type,amplitude_ka,height_m,num_sensors
2026-08-30T14:13:31.091619682Z,3.035587,115.075323,Cloud to Cloud,-8818,13449,6
2026-08-30T14:13:31.013288953Z,2.975893,115.049948,Cloud to Ground,27145,0,7
2026-08-30T14:13:31.708524049Z,20.071013,115.18207,Cloud to Cloud,22471,3017,8
2026-08-30T14:13:33.146951083Z,2.957711,115.036453,Cloud to Cloud,11556,3117,10
2026-08-30T14:13:35.839733230Z,3.7161,116.771987,Cloud to Ground,21005,0,9
2026-08-30T14:13:35.349981004Z,20.253544,114.435579,Cloud to Cloud,5421,3374,6
2026-08-30T14:13:36.571995307Z,2.941663,115.065689,Cloud to Cloud,11865,14526,7
2026-08-30T14:13:36.527255988Z,2.939237,115.056383,Cloud to Cloud,13441,16977,15
2026-08-30T14:13:36.418430672Z,20.045911,115.418708,Cloud to Cloud,-13979,3567,11
2026-08-30T14:13:37.714670000Z,20.5542,114.3761,Cloud to Ground,34172,0,6
2026-08-30T14:13:40.039093140Z,15.250654,130.968322,Cloud to Ground,23016,0,8
2026-08-30T14:13:42.652764633Z,2.968027,115.052211,Cloud to Cloud,6516,14736,6
2026-08-30T14:13:47.412668182Z,15.087096,131.403102,Cloud to Ground,-16900,0,16
2026-08-30T14:13:48.206504396Z,2.960386,115.051684,Cloud to Ground,28375,0,6
2026-08-30T14:13:48.545681769Z,18.484428,115.811454,Cloud to Ground,83829,0,8
2026-08-30T14:13:49.626015257Z,20.187673,114.897181,Cloud to Ground,-28912,0,7
2026-08-30T14:13:50.362977836Z,20.114021,115.190089,Cloud to Ground,-26303,0,9
2026-08-30T14:13:50.451106563Z,20.127615,115.187923,Cloud to Ground,45112,0,18
2026-08-30T14:13:50.522160494Z,20.12326,115.181337,Cloud to Ground,60768,0,18
2026-08-30T14:13:50.382926306Z,20.133381,115.014472,Cloud to Cloud,16916,5346,10
2026-08-30T14:13:50.616587710Z,20.099192,114.913405,Cloud to Ground,19709,0,8
2026-08-30T14:13:50.478677729Z,20.114687,115.005726,Cloud to Ground,19989,0,11
2026-08-30T14:13:51.110241895Z,18.717427,113.935668,Cloud to Ground,41572,0,7
2026-08-30T14:13:52.754909505Z,2.80021,115.140178,Cloud to Ground,31058,0,10
2026-08-30T14:13:52.581894000Z,2.9671,115.0264,Cloud to Ground,-56289,0,10
2026-08-30T14:13:52.654948684Z,2.972897,115.037999,Cloud to Ground,-22733,0,11
2026-08-30T14:13:52.911522456Z,2.944484,115.029945,Cloud to Ground,17951,0,8
2026-08-30T14:13:52.643495782Z,2.941376,115.019951,Cloud to Ground,18714,0,9
2026-08-30T14:13:53.240537818Z,2.937185,115.054981,Cloud to Ground,21663,0,12
2026-08-30T14:13:52.690373000Z,2.9822,114.9798,Cloud to Ground,24801,0,7
2026-08-30T14:13:53.010825193Z,6.499927,118.233295,Cloud to Ground,-40851,0,7
2026-08-30T14:13:53.671357816Z,6.64616,118.236982,Cloud to Ground,-28920,0,9
2026-08-30T14:13:53.705225820Z,6.702114,118.21704,Cloud to Ground,27114,0,14
2026-08-30T14:13:57.708908751Z,3.716891,116.52863,Cloud to Ground,-29191,0,14
2026-08-30T14:13:57.640502184Z,3.7229,116.548269,Cloud to Ground,-26306,0,20
2026-08-30T14:13:58.610445154Z,3.715927,116.546402,Cloud to Ground,-40273,0,14
2026-08-30T14:13:58.668577829Z,3.802572,116.547255,Cloud to Cloud,-25072,3245,20
2026-08-30T14:13:59.961418726Z,17.31402,119.669388,Cloud to Cloud,10742,5409,8
2026-08-30T14:14:00.596806469Z,18.557484,115.565878,Cloud to Cloud,-12684,7938,8
2026-08-30T14:14:01.298083128Z,14.999817,132.14763,Cloud to Cloud,11033,3133,7
2026-08-30T14:14:02.040802951Z,3.556307,116.739284,Cloud to Ground,32245,0,7
2026-08-30T14:14:03.947257964Z,5.386222,115.218017,Cloud to Cloud,14153,3013,6
2026-08-30T14:14:04.414226223Z,3.042043,115.057741,Cloud to Cloud,18707,9878,6
2026-08-30T14:14:04.390863596Z,2.952332,115.051156,Cloud to Ground,22883,0,10
2026-08-30T14:14:04.949178072Z,20.253651,114.715825,Cloud to Ground,37251,0,13
2026-08-30T14:14:04.854018394Z,20.436169,114.716633,Cloud to Ground,28287,0,7
2026-08-30T14:14:04.573963266Z,20.486543,114.269578,Cloud to Ground,25904,0,11
2026-08-30T14:14:04.502119000Z,20.6111,114.2293,Cloud to Ground,51796,0,10
2026-08-30T14:14:04.953590654Z,20.243735,114.887068,Cloud to Ground,15565,0,8
2026-08-30T14:14:04.951633000Z,20.34,114.8776,Cloud to Ground,25452,0,7
2026-08-30T14:14:04.934015744Z,20.270475,114.861993,Cloud to Ground,39017,0,17
2026-08-30T14:14:07.816855445Z,20.282754,114.636977,Cloud to Ground,31877,0,17
2026-08-30T14:14:07.838883000Z,19.261,116.279,Cloud to Ground,-909,0,5
2026-08-30T14:14:07.869355000Z,19.1596,116.1199,Cloud to Ground,340,0,5
2026-08-30T14:14:08.980615843Z,4.144363,116.700109,Cloud to Cloud,-32571,3009,8
2026-08-30T14:14:09.163981114Z,2.933896,115.029912,Cloud to Ground,13995,0,9
2026-08-30T14:14:08.729769970Z,2.95277,115.06522,Cloud to Ground,38347,0,8
2026-08-30T14:14:09.286796785Z,18.472781,115.770127,Cloud to Cloud,11923,3048,6
2026-08-30T14:14:12.321988000Z,2.9682,114.9968,Cloud to Ground,-31436,0,5
2026-08-30T14:14:12.067726000Z,2.9168,115.0046,Cloud to Ground,-24595,0,6
2026-08-30T14:14:12.134850641Z,2.99627,115.084233,Cloud to Cloud,-14435,3520,8
2026-08-30T14:14:12.349543429Z,3.043124,114.979147,Cloud to Cloud,-9851,17363,12
2026-08-30T14:14:12.102952711Z,2.957474,115.03326,Cloud to Ground,16414,0,11
2026-08-30T14:14:13.268206592Z,2.997091,115.055581,Cloud to Ground,11264,0,6
2026-08-30T14:14:16.341253365Z,17.242332,117.167216,Cloud to Ground,14914,0,13
2026-08-30T14:14:16.342794814Z,17.432598,117.028469,Cloud to Ground,19728,0,15
2026-08-30T14:14:16.337445882Z,17.427014,117.041169,Cloud to Ground,109784,0,21
2026-08-30T14:14:16.491006610Z,17.484661,117.117969,Cloud to Cloud,13230,3035,9
2026-08-30T14:14:17.616150193Z,6.562227,118.377136,Cloud to Cloud,45695,10438,7
2026-08-30T14:14:17.348900837Z,15.313473,131.106352,Cloud to Ground,-67069,0,10
2026-08-30T14:14:20.377120975Z,2.95305,114.966762,Cloud to Ground,12210,0,8
2026-08-30T14:14:20.165747000Z,2.9646,114.9591,Cloud to Ground,22219,0,5
